species,elevation,soil_type,sepal_length,sepal_width,petal_length,petal_width,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
1,63.2,clay,7.17,3.97,3.94,1.48,28.4649,5.8312,1.8060453400503775,2.6621621621621623,1.8197969543147208,2.6824324324324325,3.23,2.49,8.18,12.84,54.53,5.3352506970150895,2.414787775354182,4.881482370695569
2,283.2,clay,6.04,3.21,4.65,2.42,19.3884,11.253,1.881619937694704,1.9214876033057853,1.2989247311827956,1.3264462809917357,1.3899999999999997,0.79,12.57,12.74,72.23,4.403226090038984,3.35454915003492,1.7229538789656091
0,93.6,sandy,6.15,2.85,1.55,0.13,17.5275,0.2015,2.1578947368421053,11.923076923076923,3.967741935483871,21.923076923076923,4.6000000000000005,2.72,4.46,20.35,44.74,4.186585721085859,0.4488875137492688,86.98511166253101
0,160.2,clay,5.25,3.71,1.25,0.3,19.4775,0.375,1.4150943396226414,4.166666666666667,4.2,12.366666666666667,4.0,3.41,5.59,21.94,38.43,4.413332074521472,0.6123724356957945,51.94
2,210.8,loamy,5.71,2.56,5.87,1.97,14.6176,11.5639,2.23046875,2.979695431472081,0.9727427597955708,1.2994923857868022,-0.1600000000000001,0.5900000000000001,11.43,7.76,68.12,3.823297006511527,3.400573481046984,1.264071809683584
1,165.0,sandy,5.63,2.57,4.66,1.19,14.4691,5.5454,2.190661478599222,3.915966386554622,1.208154506437768,2.1596638655462184,0.9699999999999998,1.38,7.65,15.19,65.54,3.803827020252104,2.354867299870632,2.609207631550474
1,105.9,loamy,6.03,2.09,4.3,1.3,12.6027,5.59,2.885167464114833,3.3076923076923075,1.402325581395349,1.6076923076923075,1.7300000000000004,0.7899999999999998,8.87,14.31,63.57,3.5500281689023256,2.364318083507378,2.254508050089445
0,199.1,loamy,5.27,3.19,1.33,0.13,16.8113,0.1729,1.6520376175548588,10.230769230769232,3.9624060150375935,24.538461538461537,3.94,3.06,3.34,19.63,55.77,4.100158533520381,0.4158124577258358,97.23134759976864
1,268.7,clay,5.89,2.61,4.23,1.74,15.372899999999998,7.360200000000001,2.256704980842912,2.431034482758621,1.3924349881796687,1.5,1.6599999999999993,0.8699999999999999,9.64,17.3,65.45,3.920828993975636,2.7129688534887384,2.088652482269503
2,196.4,loamy,5.82,3.11,5.84,2.23,18.1002,13.0232,1.8713826366559487,2.618834080717489,0.9965753424657536,1.3946188340807175,-0.0199999999999995,0.8799999999999999,12.98,8.82,64.47,4.254432982196335,3.6087671024880494,1.389842742183181
2,286.8,sandy,5.56,2.73,5.2,1.8,15.1788,9.36,2.0366300366300365,2.888888888888889,1.0692307692307692,1.5166666666666666,0.3599999999999994,0.93,12.54,8.01,64.41,3.895997946611368,3.0594117081556718,1.6216666666666664
2,69.6,clay,6.43,3.4,6.52,1.76,21.862,11.4752,1.8911764705882352,3.704545454545454,0.9861963190184048,1.9318181818181817,-0.0899999999999998,1.64,12.46,12.15,54.54,4.6756817684697065,3.3875064575584206,1.9051519799219183
1,276.4,loamy,5.91,2.96,4.38,1.34,17.4936,5.8692,1.9966216216216215,3.2686567164179103,1.3493150684931507,2.2089552238805967,1.5300000000000002,1.62,7.47,13.05,58.91,4.182535116409664,2.422643184622944,2.980576569208751
2,73.4,sandy,7.47,2.65,5.97,1.14,19.7955,6.805799999999999,2.818867924528302,5.236842105263158,1.2512562814070352,2.3245614035087723,1.5,1.51,11.18,12.51,77.97,4.449213413627177,2.60879282427716,2.908622057656705
0,182.0,sandy,4.04,2.55,1.5,0.31,10.302,0.4649999999999999,1.5843137254901962,4.838709677419355,2.6933333333333334,8.225806451612902,2.54,2.24,5.21,21.27,42.85,3.209672880528481,0.6819090848492928,22.15483870967742
1,136.7,sandy,6.12,2.31,4.84,1.22,14.1372,5.9048,2.6493506493506493,3.9672131147540974,1.2644628099173554,1.89344262295082,1.2800000000000002,1.09,7.98,15.19,59.09,3.759946808134392,2.429979423781197,2.394187779433681
2,167.7,sandy,6.81,2.42,4.52,1.61,16.4802,7.2772,2.81404958677686,2.807453416149068,1.5066371681415929,1.5031055900621118,2.29,0.8099999999999998,12.32,12.25,63.37,4.059581259194106,2.697628588223368,2.2646347496289785
0,113.9,clay,5.55,3.93,1.74,0.43,21.8115,0.7482,1.412213740458015,4.046511627906977,3.189655172413793,9.13953488372093,3.81,3.5,5.37,18.7,49.81,4.670278364294788,0.8649855490122363,29.15196471531676
2,119.5,sandy,7.34,2.6,5.8,1.77,19.084,10.266,2.823076923076923,3.2768361581920904,1.2655172413793103,1.4689265536723164,1.54,0.8300000000000001,13.52,10.21,84.7,4.368523778120019,3.204059924533248,1.8589518799922076
1,136.4,clay,5.49,3.5,3.97,1.21,19.215,4.8037,1.5685714285714287,3.2809917355371905,1.3828715365239297,2.8925619834710745,1.52,2.29,8.3,18.97,64.34,4.383491758860737,2.1917344729688404,4.00004163457335
2,121.1,sandy,7.12,2.25,5.17,1.26,16.02,6.5142,3.1644444444444444,4.103174603174603,1.377176015473888,1.7857142857142858,1.95,0.99,8.04,12.56,73.12,4.0024992192379,2.552293086618384,2.4592428847748
1,245.1,clay,6.39,2.98,4.78,1.84,19.0422,8.795200000000001,2.1442953020134228,2.597826086956522,1.3368200836820083,1.6195652173913042,1.6099999999999994,1.14,8.47,17.54,62.0,4.363736930659317,2.9656702446495973,2.165067309441513
1,91.2,sandy,6.05,2.33,4.39,0.9,14.0965,3.951,2.59656652360515,4.877777777777777,1.3781321184510251,2.588888888888889,1.66,1.4300000000000002,8.15,18.16,60.87,3.7545305964927222,1.9877122528172932,3.5678309288787653
2,206.6,clay,5.57,3.76,5.49,2.18,20.9432,11.9682,1.4813829787234043,2.518348623853211,1.0145719489981786,1.7247706422018347,0.08,1.5799999999999996,11.13,11.95,80.34,4.576374110581433,3.4595086356302107,1.7499039120335556
2,153.3,loamy,5.69,3.14,5.87,2.2,17.866600000000002,12.914,1.8121019108280256,2.668181818181818,0.9693356047700172,1.4272727272727272,-0.1799999999999997,0.94,14.22,10.19,71.05,4.226890109761549,3.5936054318747908,1.3835062722626608
2,184.4,loamy,5.91,2.9,5.93,1.7,17.139,10.081,2.037931034482759,3.488235294117647,0.9966273187183812,1.7058823529411764,-0.0199999999999995,1.2,12.34,14.67,76.64,4.139927535597694,3.175059054568907,1.7001289554607677
0,63.8,clay,5.81,3.57,1.61,0.49,20.7417,0.7889,1.6274509803921569,3.285714285714286,3.6086956521739126,7.285714285714286,4.199999999999999,3.08,5.46,19.16,47.38,4.554305655091674,0.8882004278314665,26.291925465838503
0,57.3,clay,5.47,3.92,1.57,0.39,21.4424,0.6123000000000001,1.395408163265306,4.0256410256410255,3.484076433121019,10.051282051282053,3.9,3.53,4.6,22.26,53.73,4.630593914391544,0.7824960063795854,35.01943491752409
0,118.4,clay,4.82,4.34,1.64,0.18,20.9188,0.2951999999999999,1.110599078341014,9.11111111111111,2.939024390243903,24.11111111111111,3.1800000000000006,4.16,4.42,12.99,60.26,4.573707467689642,0.5433231082882449,70.86314363143633
0,92.7,loamy,4.88,3.61,1.81,0.25,17.616799999999998,0.4525,1.3518005540166205,7.24,2.696132596685082,14.44,3.07,3.36,5.31,18.49,48.42,4.197237186531159,0.6726812023536856,38.93215469613259
0,272.5,sandy,4.95,3.31,1.45,0.32,16.3845,0.4639999999999999,1.4954682779456194,4.53125,3.413793103448276,10.34375,3.5,2.99,5.41,21.95,47.93,4.047777167779866,0.681175454637056,35.3114224137931
2,253.2,clay,5.54,3.54,4.82,1.76,19.6116,8.4832,1.5649717514124293,2.738636363636364,1.1493775933609958,2.011363636363636,0.7199999999999998,1.78,11.68,6.89,73.47,4.42849861691296,2.9125933461436047,2.311816295737457
2,61.7,loamy,4.88,3.63,5.65,1.9,17.714399999999998,10.735,1.3443526170798898,2.973684210526316,0.8637168141592919,1.9105263157894736,-0.7700000000000005,1.73,13.06,12.87,63.68,4.208847823335978,3.2764309850811757,1.6501537028411737
2,148.7,clay,7.63,3.23,6.55,2.43,24.6449,15.9165,2.362229102167183,2.6954732510288064,1.164885496183206,1.3292181069958846,1.08,0.7999999999999998,10.36,8.29,76.57,4.964363000426137,3.9895488466742703,1.548386894103603
0,259.1,clay,5.69,3.43,1.67,0.49,19.516700000000004,0.8182999999999999,1.6588921282798834,3.4081632653061225,3.4071856287425155,7.000000000000001,4.0200000000000005,2.9400000000000004,4.95,24.23,58.77,4.417770931137105,0.904599358832406,23.850299401197613
0,134.7,clay,5.35,3.5,1.66,0.2,18.725,0.332,1.5285714285714285,8.299999999999999,3.2228915662650603,17.5,3.69,3.3,5.45,20.88,48.53,4.3272393046837605,0.5761944116355173,56.40060240963855
2,190.0,sandy,6.8,2.75,4.44,1.68,18.7,7.4592,2.4727272727272727,2.6428571428571432,1.5315315315315314,1.636904761904762,2.3599999999999994,1.07,10.23,11.28,66.94,4.324349662087931,2.73115360241785,2.506971256971257
0,186.4,sandy,4.96,2.72,1.39,0.2,13.4912,0.2779999999999999,1.8235294117647056,6.949999999999999,3.568345323741007,13.6,3.5700000000000003,2.52,4.92,23.76,50.56,3.673036890639679,0.5272570530585626,48.5294964028777
0,136.8,clay,4.86,4.7,1.88,0.37,22.842,0.6956,1.0340425531914894,5.081081081081081,2.5851063829787235,12.702702702702704,2.9800000000000004,4.33,5.09,18.11,46.08,4.779330497046631,0.8340263784797217,32.83783783783784
1,266.2,clay,6.22,2.96,4.09,1.47,18.4112,6.0123,2.1013513513513518,2.782312925170068,1.5207823960880196,2.0136054421768708,2.13,1.49,8.53,10.54,48.12,4.290827426033352,2.4519991843391797,3.062255709129617
0,164.6,sandy,4.89,3.02,1.26,0.43,14.7678,0.5418,1.619205298013245,2.9302325581395348,3.880952380952381,7.023255813953488,3.63,2.59,4.4,24.16,58.17,3.842889537834779,0.7360706487831178,27.256921373200445
2,236.9,sandy,6.75,2.65,5.38,2.23,17.8875,11.9974,2.547169811320755,2.412556053811659,1.254646840148699,1.1883408071748878,1.37,0.4199999999999999,10.8,12.14,86.22,4.229361653961505,3.463726317133038,1.4909480387417275
1,96.0,sandy,5.59,2.54,5.09,1.44,14.1986,7.329599999999999,2.2007874015748032,3.5347222222222223,1.0982318271119842,1.763888888888889,0.5,1.1,8.37,13.31,54.83,3.768102970992168,2.7073234014428347,1.9371589172669723
0,268.6,clay,4.95,2.92,1.65,0.28,14.454,0.462,1.6952054794520548,5.892857142857142,3.0000000000000004,10.428571428571429,3.3000000000000003,2.64,5.47,14.52,52.49,3.801841658985813,0.6797058187186572,31.285714285714285
2,204.6,clay,6.98,2.79,6.33,2.52,19.4742,15.9516,2.501792114695341,2.511904761904762,1.1026856240126384,1.1071428571428572,0.6500000000000004,0.27,13.32,12.13,68.27,4.4129581915082765,3.9939454177542286,1.2208305122997063
1,56.5,clay,6.18,2.96,4.96,1.57,18.2928,7.7872,2.0878378378378377,3.1592356687898087,1.2459677419354838,1.8853503184713372,1.2199999999999998,1.39,8.33,15.64,58.02,4.2770083002023735,2.790555500254385,2.349085679063078
2,234.6,loamy,6.46,3.33,4.24,2.34,21.5118,9.9216,1.93993993993994,1.811965811965812,1.5235849056603772,1.4230769230769231,2.22,0.9900000000000002,14.46,11.99,70.3,4.638081499930763,3.149857139617605,2.168178519593614
0,96.8,clay,5.55,4.1,1.86,0.34,22.755,0.6324000000000001,1.353658536585366,5.470588235294118,2.983870967741935,12.058823529411764,3.69,3.76,5.1,15.17,55.82,4.77022012070722,0.7952358140828417,35.9819734345351
1,71.5,loamy,6.78,2.28,4.37,1.45,15.4584,6.3365,2.9736842105263164,3.013793103448276,1.5514874141876431,1.572413793103448,2.41,0.8299999999999998,7.03,16.28,66.17,3.93171718209741,2.517240552668736,2.4395802098950523
2,86.9,clay,6.72,3.58,6.08,2.21,24.0576,13.4368,1.877094972067039,2.751131221719457,1.1052631578947367,1.6199095022624437,0.6399999999999997,1.37,14.25,9.55,62.5,4.904854737910187,3.6656240942027862,1.7904262919742795
2,156.8,loamy,6.03,2.84,5.02,2.49,17.1252,12.4998,2.1232394366197185,2.016064257028112,1.201195219123506,1.1405622489959837,1.010000000000001,0.3499999999999996,10.78,11.83,72.17,4.138260504124891,3.535505621548352,1.3700379206067297
2,123.0,clay,7.24,4.03,4.9,2.15,29.177200000000003,10.535,1.7965260545905706,2.2790697674418605,1.4775510204081632,1.874418604651163,2.34,1.8800000000000003,11.19,8.96,66.19,5.4015923578145,3.245766473423497,2.7695491219743715
0,102.3,clay,4.91,3.33,1.12,0.35,16.3503,0.392,1.4744744744744744,3.2000000000000006,4.383928571428571,9.514285714285714,3.79,2.98,4.09,24.53,57.42,4.043550420113492,0.6260990336999411,41.70994897959184
2,83.9,sandy,7.15,2.46,5.46,1.24,17.589000000000002,6.7704,2.9065040650406506,4.403225806451613,1.3095238095238095,1.9838709677419355,1.6900000000000004,1.22,9.59,10.4,62.64,4.193924176710876,2.601999231360378,2.5979262672811063
2,283.7,sandy,6.42,2.55,4.46,1.52,16.371,6.7792,2.5176470588235293,2.9342105263157894,1.4394618834080717,1.6776315789473684,1.96,1.0299999999999998,10.85,11.23,62.05,4.046109242222705,2.603689689651976,2.414886712296436
1,141.7,clay,6.46,3.31,3.42,1.38,21.3826,4.7196,1.9516616314199395,2.4782608695652177,1.8888888888888888,2.3985507246376816,3.04,1.93,6.9,20.36,64.86,4.624132351047058,2.1724640388278007,4.530595813204509
1,208.5,loamy,6.4,3.24,4.01,1.07,20.736000000000004,4.2907,1.9753086419753083,3.747663551401869,1.5960099750623442,3.02803738317757,2.390000000000001,2.17,7.43,13.29,56.87,4.553679830642467,2.0714004924205267,4.83277786841308
2,260.6,clay,6.87,3.82,6.45,2.46,26.2434,15.867,1.7984293193717278,2.6219512195121952,1.0651162790697677,1.5528455284552845,0.4199999999999999,1.36,15.34,9.99,67.1,5.122831248440651,3.983340306827927,1.653961051238419
2,145.8,sandy,6.83,2.28,5.48,1.5,15.572399999999998,8.22,2.99561403508772,3.6533333333333338,1.2463503649635037,1.5199999999999998,1.3499999999999996,0.7799999999999998,12.49,11.13,66.74,3.946188034039939,2.86705423736629,1.8944525547445248
2,165.1,loamy,5.48,3.44,5.62,2.9,18.8512,16.298,1.5930232558139537,1.9379310344827587,0.9750889679715304,1.186206896551724,-0.1399999999999996,0.54,12.77,8.83,80.15,4.341796863051058,4.037078151336681,1.1566572585593329
2,140.5,sandy,6.52,2.08,5.16,1.66,13.5616,8.5656,3.134615384615384,3.108433734939759,1.263565891472868,1.2530120481927711,1.3599999999999994,0.4200000000000001,12.5,8.4,63.39,3.682607771674849,2.9267046314925595,1.5832632857009434
0,235.7,loamy,4.76,2.93,1.72,0.49,13.9468,0.8428,1.6245733788395902,3.510204081632653,2.7674418604651163,5.979591836734694,3.04,2.4400000000000004,4.93,18.09,57.58,3.734541471184917,0.91804139340228,16.548172757475083
1,133.4,clay,6.7,3.74,4.11,1.63,25.058000000000003,6.6993,1.7914438502673795,2.5214723926380374,1.6301703163017032,2.294478527607362,2.59,2.1100000000000003,7.88,17.42,63.56,5.005796639896591,2.5883006007803653,3.74039078709716
1,97.8,loamy,6.08,3.07,4.88,1.7,18.6656,8.296,1.980456026058632,2.8705882352941177,1.2459016393442623,1.8058823529411765,1.2000000000000002,1.37,7.51,16.57,71.15,4.320370354495086,2.8802777643831505,2.249951783992285
1,216.4,clay,5.24,3.21,4.26,1.49,16.8204,6.3474,1.6323987538940812,2.859060402684564,1.2300469483568075,2.1543624161073827,0.9800000000000004,1.72,10.0,15.33,55.27,4.10126809657696,2.519404691588868,2.6499669155874845
1,52.5,sandy,6.35,2.86,5.03,0.85,18.161,4.2755,2.2202797202797204,5.91764705882353,1.2624254473161032,3.364705882352941,1.3199999999999994,2.01,8.46,12.27,56.58,4.261572479730926,2.0677282219866324,4.247690328616535
2,95.7,clay,9.12,2.93,6.37,2.63,26.7216,16.7531,3.1126279863481225,2.4220532319391634,1.43171114599686,1.1140684410646389,2.749999999999999,0.3000000000000002,9.75,11.88,76.03,5.169293955657774,4.093055093692241,1.5950242044755896
1,108.0,loamy,6.49,2.95,4.95,1.41,19.1455,6.9795,2.2,3.5106382978723407,1.3111111111111111,2.092198581560284,1.54,1.5400000000000005,8.68,15.91,54.49,4.375557107386442,2.6418743346344087,2.7431048069345945
1,256.9,loamy,5.84,2.37,4.67,1.25,13.8408,5.8375,2.464135021097046,3.736,1.2505353319057817,1.896,1.17,1.12,8.0,15.02,51.6,3.720322566660047,2.416091885669914,2.3710149892933616
0,87.9,clay,5.45,3.49,1.45,0.31,19.0205,0.4495,1.5616045845272206,4.67741935483871,3.7586206896551726,11.258064516129034,4.0,3.18,4.77,22.24,54.56,4.361249820865574,0.6704476116744693,42.31479421579533
1,156.9,sandy,7.24,2.07,4.08,1.1,14.9868,4.488,3.4975845410628024,3.709090909090909,1.7745098039215683,1.8818181818181816,3.16,0.9699999999999998,8.03,16.05,61.09,3.871278858465249,2.118490028298458,3.339304812834224
0,186.2,clay,4.63,4.47,1.18,0.47,20.6961,0.5546,1.0357941834451905,2.5106382978723403,3.923728813559322,9.51063829787234,3.45,4.0,4.86,26.61,57.58,4.549296648933766,0.7447147104764347,37.31716552470249
1,196.4,loamy,6.19,2.81,4.1,1.41,17.393900000000002,5.780999999999999,2.202846975088968,2.9078014184397163,1.5097560975609758,1.99290780141844,2.0900000000000007,1.4,9.49,16.88,66.71,4.170599477293402,2.4043710196223875,3.008804705068328
1,277.3,loamy,4.94,3.15,4.23,1.51,15.561,6.387300000000001,1.5682539682539685,2.8013245033112586,1.1678486997635933,2.086092715231788,0.71,1.64,9.66,14.71,67.18,3.9447433376583576,2.527310823780882,2.4362406650697475
2,217.5,clay,5.74,3.25,6.31,2.09,18.655,13.1879,1.7661538461538462,3.0191387559808613,0.9096671949286848,1.555023923444976,-0.5699999999999994,1.16,11.23,3.83,73.8,4.319143433598843,3.631514835437135,1.4145542504871893
0,97.6,loamy,5.27,4.14,1.24,0.29,21.8178,0.3596,1.2729468599033815,4.275862068965518,4.25,14.275862068965518,4.029999999999999,3.85,5.11,21.53,46.57,4.670952793595756,0.5996665740225979,60.672413793103445
1,130.9,loamy,4.94,2.69,5.52,1.15,13.2886,6.347999999999999,1.8364312267657996,4.8,0.8949275362318841,2.339130434782609,-0.5799999999999992,1.54,8.61,15.72,63.22,3.645353206480821,2.519523764523764,2.0933522369250164
2,144.8,loamy,6.78,3.58,5.46,2.52,24.2724,13.7592,1.893854748603352,2.1666666666666665,1.2417582417582418,1.4206349206349207,1.3200000000000005,1.06,12.9,7.99,72.07,4.926702751333797,3.709339563857696,1.7640851212279784
1,97.1,loamy,5.99,2.87,4.58,0.92,17.191300000000002,4.2136000000000005,2.087108013937282,4.978260869565217,1.3078602620087336,3.119565217391304,1.41,1.95,8.22,12.74,57.5,4.1462392598594695,2.052705531731232,4.079955382570724
1,181.9,loamy,5.99,2.82,3.92,1.22,16.8918,4.7824,2.124113475177305,3.2131147540983607,1.528061224489796,2.3114754098360657,2.0700000000000003,1.6,9.73,16.58,64.45,4.109963503487592,2.186869909253863,3.532075945132151
0,285.9,sandy,5.32,3.12,1.59,0.15,16.5984,0.2385,1.705128205128205,10.6,3.3459119496855347,20.8,3.73,2.97,5.27,15.78,52.14,4.074113400483595,0.4883646178829912,69.59496855345913
2,100.1,clay,7.5,2.74,5.04,2.37,20.55,11.9448,2.7372262773722627,2.1265822784810124,1.488095238095238,1.1561181434599157,2.46,0.3700000000000001,10.95,8.27,62.25,4.533210782657255,3.4561249977395203,1.7204139039582078
2,152.4,clay,6.42,3.18,5.49,2.54,20.4156,13.9446,2.0188679245283017,2.161417322834646,1.169398907103825,1.251968503937008,0.9299999999999996,0.6400000000000001,13.43,9.89,71.33,4.518362535255444,3.7342469120292514,1.464050600232348
2,154.0,loamy,6.16,2.64,5.07,1.45,16.2624,7.351500000000001,2.333333333333333,3.496551724137931,1.2149901380670611,1.8206896551724137,1.09,1.1900000000000002,11.15,13.36,66.67,4.032666611561139,2.711364969899848,2.212119975515201
2,222.3,loamy,6.0,3.08,5.88,2.37,18.48,13.9356,1.948051948051948,2.481012658227848,1.020408163265306,1.29957805907173,0.1200000000000001,0.71,17.05,9.55,68.46,4.298837052040936,3.7330416552725474,1.3261000602772754
1,141.3,loamy,6.38,2.57,4.35,1.39,16.3966,6.046499999999999,2.482490272373541,3.129496402877698,1.4666666666666668,1.8489208633093528,2.03,1.18,7.2,14.58,59.49,4.049271539425332,2.458963196145888,2.711750599520384
1,235.2,sandy,6.18,2.11,4.33,1.31,13.039799999999998,5.6723,2.928909952606635,3.3053435114503817,1.4272517321016165,1.6106870229007633,1.85,0.7999999999999998,8.47,15.46,71.41,3.611066324508593,2.3816590855955853,2.2988558433087105
0,214.7,sandy,4.48,2.4,1.54,0.27,10.752,0.4158,1.866666666666667,5.703703703703703,2.909090909090909,8.888888888888888,2.9400000000000004,2.13,4.83,17.91,50.19,3.279024245107072,0.6448255578061404,25.858585858585855
0,137.7,loamy,4.97,3.33,1.54,0.21,16.5501,0.3234,1.4924924924924925,7.333333333333334,3.227272727272727,15.857142857142858,3.43,3.12,5.46,20.37,46.56,4.068181411884185,0.5686826883245173,51.175324675324674
1,171.3,sandy,6.29,2.33,4.12,1.16,14.6557,4.7792,2.699570815450644,3.5517241379310347,1.5266990291262137,2.0086206896551726,2.17,1.1700000000000002,8.6,13.7,47.03,3.828276374558138,2.1861381475103534,3.066559256779378
2,60.0,loamy,7.18,2.73,6.23,1.87,19.6014,11.650100000000002,2.63003663003663,3.331550802139037,1.1524879614767254,1.459893048128342,0.9499999999999992,0.8599999999999999,12.93,6.27,73.77,4.427346835295378,3.41322428211215,1.682509163011476
0,181.5,clay,4.78,3.82,1.41,0.49,18.2596,0.6909,1.2513089005235605,2.877551020408163,3.390070921985816,7.795918367346939,3.37,3.33,5.43,24.26,38.15,4.273125319950259,0.8312039460926541,26.42871616731799
1,113.3,sandy,5.24,2.15,5.07,1.33,11.266,6.743100000000001,2.4372093023255816,3.81203007518797,1.0335305719921104,1.6165413533834585,0.1699999999999999,0.8199999999999998,9.24,13.01,57.91,3.3564862579787214,2.5967479662069635,1.670744909611306
2,189.2,sandy,5.11,2.56,4.3,1.86,13.081600000000002,7.998,1.99609375,2.311827956989247,1.188372093023256,1.3763440860215053,0.8100000000000005,0.7,12.21,8.96,58.23,3.616849457746341,2.8280735492557474,1.6356089022255569
2,289.9,loamy,7.15,2.82,5.36,1.69,20.163,9.0584,2.535460992907802,3.171597633136095,1.333955223880597,1.6686390532544375,1.79,1.13,8.73,10.31,78.21,4.490322928253602,3.009717594725459,2.225889781859931
1,63.7,loamy,6.15,2.87,4.9,0.99,17.6505,4.851,2.142857142857143,4.94949494949495,1.2551020408163265,2.8989898989898992,1.25,1.88,9.03,12.83,67.37,4.201249814043435,2.202498581157318,3.6385281385281383
1,151.6,loamy,5.49,2.42,4.8,1.05,13.2858,5.04,2.2685950413223144,4.571428571428571,1.14375,2.304761904761905,0.6900000000000004,1.37,6.54,16.57,61.38,3.644969135671796,2.244994432064365,2.6360714285714284
2,200.2,sandy,6.12,1.91,5.94,2.16,11.6892,12.8304,3.2041884816753927,2.75,1.0303030303030305,0.8842592592592592,0.1799999999999997,-0.2500000000000002,15.21,9.65,71.48,3.41894720637801,3.581954773583832,0.9110549943883276
0,97.8,sandy,4.92,2.9,1.5,0.23,14.268,0.345,1.696551724137931,6.521739130434782,3.28,12.608695652173912,3.42,2.67,4.21,26.12,48.52,3.777300623461151,0.5873670062235365,41.35652173913043
1,232.3,clay,6.1,2.42,4.5,1.56,14.762,7.0200000000000005,2.520661157024793,2.8846153846153846,1.3555555555555554,1.551282051282051,1.5999999999999996,0.8599999999999999,8.62,15.93,62.75,3.842134823246056,2.649528259898354,2.1028490028490023
2,155.4,loamy,6.61,3.21,5.7,1.98,21.2181,11.286,2.059190031152648,2.878787878787879,1.1596491228070176,1.621212121212121,0.91,1.23,9.18,13.98,83.63,4.606310888335697,3.3594642430006605,1.8800372142477408
1,275.4,clay,6.1,3.36,3.37,1.12,20.496,3.7744,1.8154761904761905,3.008928571428571,1.8100890207715128,3.0,2.7299999999999995,2.24,7.25,15.45,71.41,4.527250821414691,1.9427815111329427,5.430267062314539
2,282.1,loamy,6.49,3.72,5.41,1.46,24.1428,7.8986,1.7446236559139785,3.705479452054795,1.199630314232902,2.5479452054794525,1.08,2.26,12.59,12.68,59.68,4.913532334278467,2.810444804652815,3.056592307497531
1,89.9,loamy,6.83,3.22,5.42,1.33,21.992600000000003,7.208600000000001,2.12111801242236,4.075187969924812,1.260147601476015,2.421052631578948,1.41,1.89,8.1,17.68,60.4,4.68962685082726,2.684883610140298,3.0508836667314045
2,183.0,clay,6.97,4.11,5.67,2.49,28.646700000000003,14.1183,1.6958637469586373,2.27710843373494,1.2292768959435625,1.6506024096385543,1.2999999999999998,1.62,13.65,8.25,76.93,5.352261204388292,3.757432634126659,2.029047406557446
2,69.8,loamy,7.0,3.24,6.41,2.31,22.68,14.8071,2.1604938271604937,2.774891774891775,1.0920436817472698,1.4025974025974026,0.5899999999999999,0.9300000000000002,13.54,12.22,74.42,4.762352359916263,3.847999480249445,1.5316976315416253
0,280.0,loamy,4.84,4.07,1.9,0.4,19.6988,0.76,1.189189189189189,4.749999999999999,2.5473684210526315,10.175,2.94,3.67,6.07,19.29,41.52,4.438333020403044,0.8717797887081347,25.91947368421053
0,63.6,loamy,5.26,3.47,1.62,0.26,18.2522,0.4212,1.515850144092219,6.230769230769231,3.2469135802469133,13.346153846153848,3.64,3.21,5.64,19.41,51.89,4.272259355423077,0.6489992295835181,43.33380816714151
2,61.8,clay,6.49,3.1,6.52,2.03,20.119,13.235599999999998,2.0935483870967744,3.2118226600985222,0.9953987730061352,1.5270935960591134,-0.0299999999999993,1.0700000000000005,11.17,9.25,57.39,4.485420827525551,3.638076414810442,1.520067091782768
2,179.3,loamy,7.09,3.0,5.39,2.14,21.27,11.5346,2.3633333333333333,2.5186915887850465,1.3153988868274582,1.4018691588785046,1.7000000000000002,0.8599999999999999,12.52,10.91,78.56,4.611941023040083,3.396262651798297,1.8440171310665303
0,127.9,clay,5.2,4.15,1.51,0.36,21.58,0.5436,1.2530120481927711,4.194444444444445,3.4437086092715234,11.52777777777778,3.69,3.790000000000001,5.49,19.85,47.3,4.645427859734774,0.7372923436466704,39.69830757910229
0,149.0,clay,5.32,3.69,1.56,0.5,19.6308,0.78,1.4417344173441735,3.12,3.41025641025641,7.38,3.76,3.19,5.09,20.39,54.8,4.4306658641788825,0.8831760866327847,25.167692307692302
0,174.5,clay,4.86,3.54,1.57,0.16,17.2044,0.2512,1.3728813559322035,9.8125,3.0955414012738856,22.125,3.29,3.38,4.77,15.24,50.65,4.147818703849048,0.5011985634456667,68.4888535031847
2,88.7,clay,6.54,3.1,7.25,2.5,20.274,18.125,2.109677419354839,2.9,0.9020689655172414,1.24,-0.71,0.6000000000000001,14.15,9.97,73.64,4.502665877011085,4.257346591481601,1.118565517241379
1,153.8,clay,5.8,3.01,4.01,1.14,17.458,4.5714,1.9269102990033224,3.517543859649123,1.4463840399002494,2.6403508771929824,1.79,1.87,8.02,10.39,66.71,4.178277156915276,2.138083253757907,3.818961368508553
1,112.0,sandy,6.57,2.35,4.79,1.2,15.4395,5.748,2.795744680851064,3.9916666666666663,1.3716075156576202,1.9583333333333333,1.7800000000000002,1.15,7.43,16.96,59.91,3.9293129170377865,2.397498696558561,2.6860647181628394
